"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216"
"1",5,5.73879354831717,7.01764257171088,8.18724966699602,9.35685676228117,10.5264638575663,12.8656780481366,15.2048922387069,17.5441064292772,21.0529277151326,24.5617490009881,29.2401773821287,33.9186057632692,39.766641239695,46.7842838114058,54.9715334784019,64.328390240683,74.8548540982493,85.470288229576,96.0689289278623,106.61153459784,116.018937632464,123.106112431483,128.207601547255,133.330805664927,138.028166475387,140.983739263523,146.144950591466,149.11528881513,151.594515432612,155.483923748198,158.176231570257,159.096085898851,163.066084996053,164.783258019364,166.363145136714,168.159686438812,169.320953323135,169.768107383272,171.052513176176,172.094320656013,173.119328408483,174.022797776082,175.062225760508,176.085778734778,177.09841507868,178.10355886811,179.103575557495,180.100099568281,181.094260206433,182.086837617528,183.07837052074,184.069230668781,185.05967432925,186.154062805148,187.112134431011,188.080006759877,189.054714204209,190.034200913435,191.017041736563,192.002248609735,192.989136309968,193.977229414733,195.062397904348,196.127057907752,197.175547909636,198.095585758455,199.037519420974,199,200.070998171625,201.015342828968,201,202.049534089827,202.995472250967,203,204.029599358218,205.078243812595,206.114401685873,207.140710825243,208.046858598502,209.082645523576,210.108757202043,211.017952519137,211,212.008749114861,212,212.999727370632,214.034409832709,215.059796370409,216.077849020813,217.090119746636,217,218.026077994592,218,218,219.021330110198,219,219,220.014370821237,220,220,221.006491622801,221,221,221.998264740934,222,222,222.98994316893,223,223,223.981638214573,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
"2",5,5.73879354831717,7.01764257171088,8.18724966699602,9.35685676228117,10.5264638575663,12.8656780481366,15.2048922387069,17.5441064292772,21.0529277151326,24.5617490009881,29.2401773821287,33.9186057632692,39.766641239695,46.7842838114058,54.9715334784019,64.328390240683,74.8548540982493,85.470288229576,96.0689289278623,106.61153459784,116.018937632464,123.106112431483,128.207601547255,133.330805664927,138.028166475387,140.983739263523,146.144950591466,149.11528881513,151.594515432612,155.483923748198,158.176231570257,159.096085898851,163.066084996053,164.783258019364,166.363145136714,168.159686438812,169.320953323135,169.768107383272,171.052513176176,172.094320656013,173.119328408483,174.022797776082,175.062225760508,176.085778734778,177.09841507868,178.10355886811,179.103575557495,180.100099568281,181.094260206433,182.086837617528,183.07837052074,184.069230668781,185.05967432925,186.154062805148,187.112134431011,188.080006759877,189.054714204209,190.034200913435,191.017041736563,192.002248609735,192.989136309968,193.977229414733,195.062397904348,196.127057907752,197.175547909636,198.095585758455,199.037519420974,199,200.070998171625,201.015342828968,201,202.049534089827,202.995472250967,203,204.029599358218,205.078243812595,206.114401685873,207.140710825243,208.046858598502,209.082645523576,210.108757202043,211.017952519137,211,212.008749114861,212,212.999727370632,214.034409832709,215.059796370409,216.077849020813,217.090119746636,217,218.026077994592,218,218,219.021330110198,219,219,220.014370821237,220,220,221.006491622801,221,221,221.998264740934,222,222,222.98994316893,223,223,223.981638214573,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224
