"","x"
"1",1
"2",0.780213918932843
"3",0.628351873251844
"4",0.518150881416459
"5",0.43520148984947
"6",0.370962793539953
"7",0.3233416521268
"8",0.286430662776273
"9",0.256882541349932
"10",0.233610777261458
"11",0.214661388620809
"12",0.199305053261117
"13",0.186499850025851
"14",0.175825519448726
"15",0.166887046792458
"16",0.15934731745483
"17",0.152932452464372
"18",0.147425239294802
"19",0.142702096057354
"20",0.138569738025944
"21",0.134870525123518
"22",0.131452822546123
"23",0.128301262215192
"24",0.125265694932598
"25",0.122321236765562
"26",0.119464541287032
"27",0.116727314667547
"28",0.114102127728501
"29",0.111597134356461
"30",0.109175812980374
"31",0.106847703031519
"32",0.104582156366998
"33",0.102377124805196
"34",0.100230639645807
"35",0.0981408080934029
"36",0.0961169259984609
"37",0.094145529797278
"38",0.0922249637286675
"39",0.0903536338853042
"40",0.0885396161904253
"41",0.0867713208237294
"42",0.0850473475403399
"43",0.0833663468346274
"44",0.0817270178108818
"45",0.0801281061556911
"46",0.0785684022065767
"47",0.0770467391117569
"48",0.0755545466248292
"49",0.0740912539777094
"50",0.0726563014565881
"51",0.071256160424001
"52",0.0698898063776274
"53",0.0685562504516377
"54",0.067254537982156
"55",0.065983747138416
"56",0.064742987616236
"57",0.0635313993906297
"58",0.0623424846016762
"59",0.0611813798160346
"60",0.060047297073596
"61",0.058934236146464
"62",0.057841807365788
"63",0.0567746745028678
"64",0.0557272293467981
"65",0.0547039172867469
"66",0.053704065226787
"67",0.0527270222268567
"68",0.0517721586596383
"69",0.0508388654039102
"70",0.049926553072604
"71",0.0490346512738915
"72",0.0481626079037185
"73",0.0473060731508132
"74",0.0464647712064053
"75",0.0456421119860006
"76",0.0448340179549931
"77",0.0440402312365646
"78",0.0432604985196086
"79",0.0424979625105846
"80",0.0417521649149537
"81",0.0410226618341687
"82",0.0403059047929234
"83",0.0396047350537548
"84",0.038918743244482
"85",0.0382446334680456
"86",0.037582199916297
"87",0.0369312403458809
"88",0.0362915560164901
"89",0.0356629516301891
"90",0.035045235271789
"91",0.0344408289914275
"92",0.0338493865665548
"93",0.0332705723826078
"94",0.0327040610577707
"95",0.0321495370828109
"96",0.0316066944753108
"97",0.0310730177259616
"98",0.0305483520699115
"99",0.0300325453555023
"100",0.0295254480001453
"101",0.029026912946943
"102",0.0285367956220431
"103",0.0280549538927123
"104",0.0275812480261181
"105",0.0271155406488069
"106",0.0266576967068659
"107",0.0262094547394935
"108",0.0257687498396902
"109",0.0253354552737011
"110",0.0249094464387656
"111",0.0244906008272843
"112",0.0240787979915905
"113",0.0236739195093122
"114",0.0232758489493176
"115",0.0228844718382329
"116",0.0224996756275234
"117",0.0221213496611272
"118",0.0217493851436345
"119",0.0213836751090009
"120",0.0210241143897868
"121",0.0206705995869152
"122",0.0203230290399362
"123",0.0199813027977932
"124",0.0196453225900793
"125",0.0193149917987783
"126",0.0189902154304796
"127",0.0186709000890611
"128",0.0183569539488314
"129",0.0180482867281233
"130",0.0177448096633314
"131",0.0174464354833861
"132",0.0171530783846577
"133",0.0168646540062811
"134",0.0165810794058963
"135",0.0163022730357967
"136",0.0160281547194785
"137",0.0157586456285841
"138",0.0154936682602332
"139",0.0152331464147359
"140",0.0149770051736791
"141",0.0147251708783828
"142",0.0144775711087177
"143",0.0142341346622796
"144",0.0139947915339132
"145",0.0137594728955812
"146",0.0135281110765711
"147",0.0133006395440349
"148",0.0130769928838569
"149",0.0128571067818418
"150",0.0126409180052201
"151",0.0124283643844644
"152",0.0122193847954109
"153",0.0120139191416823
"154",0.0118119083374056
"155",0.0116132942902206
"156",0.0114180198845747
"157",0.0112260289652977
"158",0.0110372663214535
"159",0.010851677670463
"160",0.0106692096424939
"161",0.0104898097651134
"162",0.0103134264481982
"163",0.0101400089690992
"164",0.00996950745805487
"165",0.00980187288385023
"166",0.00963705703971697
"167",0.00947501252947052
"168",0.00931569275388039
"169",0.00915905189726954
"170",0.00900504491433916
"171",0.00885362751721497
"172",0.00870475616271132
"173",0.00855838803980949
"174",0.00841448105734644
"175",0.00827299383191069
"176",0.00813388567594161
"177",0.00799711658602895
"178",0.00786264723140896
"179",0.00773043894265407
"180",0.00760045370055269
"181",0.00747265412517599
"182",0.00734700346512856
"183",0.00722346558697975
"184",0.0071020049648728
"185",0.00698258667030863
"186",0.00686517636210143
"187",0.00674974027650316
"188",0.00663624521749407
"189",0.00652465854723652
"190",0.00641494817668928
"191",0.0063070825563797
"192",0.00620103066733096
"193",0.00609676201214197
"194",0.00599424660621721
"195",0.00589345496914401
"196",0.00579435811621489
"197",0.00569692755009238
"198",0.00560113525261405
"199",0.0055069536767353
"200",0.00541435573860764
"201",0.00532331480979018
"202",0.00523380470959206
"203",0.00514579969754366
"204",0.00505927446599442
"205",0.00497420413283507
"206",0.00489056423434228
"207",0.00480833071814364
"208",0.00472747993630087
"209",0.00464798863850938
"210",0.00456983396541216
"211",0.00449299344202614
"212",0.004417444971279
"213",0.00434316682765471
"214",0.00427013765094595
"215",0.00419833644011149
"216",0.00412774254723695
